cycle,branch,forecastdate,district,candidateA,candidateB,displaystep,description,margin,lite_weight,classic_weight,deluxe_weight,simulations,timestamp
2020,House,11/3/20,CA-31,Pete Aguilar,Agnes Gibboney,4,Expert ratings adjusted for national environment,26.84084,0,0,.7177314,40000,00:19:54  3 Nov 2020
2020,House,11/3/20,CA-31,Pete Aguilar,Agnes Gibboney,3,Fundamentals (non-polling factors),27.6747,0,1.342794,1.342794,40000,00:19:54  3 Nov 2020
2020,House,11/3/20,CA-31,Pete Aguilar,Agnes Gibboney,2,CANTOR (analysis of comparable disticts),38.04495,.8358126,.0962403,.0962403,40000,00:19:54  3 Nov 2020
2020,House,11/3/20,CA-31,Pete Aguilar,Agnes Gibboney,1,Polls adjusted for house effects & other factors,,0,0,0,40000,00:19:54  3 Nov 2020
2020,House,11/3/20,CA-30,Brad Sherman,Mark S. Reed,4,Expert ratings adjusted for national environment,50.74537,0,0,.7177314,40000,00:19:54  3 Nov 2020
2020,House,11/3/20,CA-30,Brad Sherman,Mark S. Reed,3,Fundamentals (non-polling factors),51.90067,0,1.342794,1.342794,40000,00:19:54  3 Nov 2020
2020,House,11/3/20,CA-30,Brad Sherman,Mark S. Reed,2,CANTOR (analysis of comparable disticts),62.03494,.8358126,.0962403,.0962403,40000,00:19:54  3 Nov 2020
2020,House,11/3/20,CA-30,Brad Sherman,Mark S. Reed,1,Polls adjusted for house effects & other factors,,0,0,0,40000,00:19:54  3 Nov 2020
2020,House,11/3/20,CA-29,Tony Cárdenas,Angélica María Dueñas,4,Expert ratings adjusted for national environment,,0,0,0,40000,00:19:54  3 Nov 2020
2020,House,11/3/20,CA-29,Tony Cárdenas,Angélica María Dueñas,3,Fundamentals (non-polling factors),33.78253,1.439034,1.439034,1.439034,40000,00:19:54  3 Nov 2020
2020,House,11/3/20,CA-29,Tony Cárdenas,Angélica María Dueñas,2,CANTOR (analysis of comparable disticts),,0,0,0,40000,00:19:54  3 Nov 2020
2020,House,11/3/20,CA-29,Tony Cárdenas,Angélica María Dueñas,1,Polls adjusted for house effects & other factors,,0,0,0,40000,00:19:54  3 Nov 2020
2020,House,11/3/20,CA-28,Adam Schiff,Eric Early,4,Expert ratings adjusted for national environment,55.56796,0,0,.7177314,40000,00:19:54  3 Nov 2020
2020,House,11/3/20,CA-28,Adam Schiff,Eric Early,3,Fundamentals (non-polling factors),56.52189,0,1.342794,1.342794,40000,00:19:54  3 Nov 2020
2020,House,11/3/20,CA-28,Adam Schiff,Eric Early,2,CANTOR (analysis of comparable disticts),69.67155,.8358126,.0962403,.0962403,40000,00:19:54  3 Nov 2020
2020,House,11/3/20,CA-28,Adam Schiff,Eric Early,1,Polls adjusted for house effects & other factors,,0,0,0,40000,00:19:54  3 Nov 2020
2020,House,11/3/20,CA-27,Judy Chu,Johnny J. Nalbandian,4,Expert ratings adjusted for national environment,46.01054,0,0,.7177314,40000,00:19:54  3 Nov 2020
2020,House,11/3/20,CA-27,Judy Chu,Johnny J. Nalbandian,3,Fundamentals (non-polling factors),47.26737,0,1.342794,1.342794,40000,00:19:54  3 Nov 2020
2020,House,11/3/20,CA-27,Judy Chu,Johnny J. Nalbandian,2,CANTOR (analysis of comparable disticts),55.86782,.8358126,.0962403,.0962403,40000,00:19:54  3 Nov 2020
2020,House,11/3/20,CA-27,Judy Chu,Johnny J. Nalbandian,1,Polls adjusted for house effects & other factors,,0,0,0,40000,00:19:54  3 Nov 2020
2020,House,11/3/20,CA-26,Julia Brownley,Ronda Baldwin-Kennedy,4,Expert ratings adjusted for national environment,27.76786,0,0,.7177314,40000,00:19:54  3 Nov 2020
2020,House,11/3/20,CA-26,Julia Brownley,Ronda Baldwin-Kennedy,3,Fundamentals (non-polling factors),28.83306,0,1.342794,1.342794,40000,00:19:54  3 Nov 2020
2020,House,11/3/20,CA-26,Julia Brownley,Ronda Baldwin-Kennedy,2,CANTOR (analysis of comparable disticts),36.83538,.8358126,.0962403,.0962403,40000,00:19:54  3 Nov 2020
2020,House,11/3/20,CA-26,Julia Brownley,Ronda Baldwin-Kennedy,1,Polls adjusted for house effects & other factors,,0,0,0,40000,00:19:54  3 Nov 2020
2020,House,11/3/20,CA-25,Christy Smith,Mike Garcia,4,Expert ratings adjusted for national environment,-4.072409,0,0,1.490426,40000,00:19:54  3 Nov 2020
2020,House,11/3/20,CA-25,Christy Smith,Mike Garcia,3,Fundamentals (non-polling factors),9.36749,0,1.342794,1.342794,40000,00:19:54  3 Nov 2020
2020,House,11/3/20,CA-25,Christy Smith,Mike Garcia,2,CANTOR (analysis of comparable disticts),3.228945,.4507662,.0962403,.0962403,40000,00:19:54  3 Nov 2020
2020,House,11/3/20,CA-25,Christy Smith,Mike Garcia,1,Polls adjusted for house effects & other factors,-1.548763,1.549234,1.549234,1.549234,40000,00:19:54  3 Nov 2020
2020,House,11/3/20,CA-24,Salud Carbajal,Andy Caldwell,4,Expert ratings adjusted for national environment,21.24582,0,0,.7177314,40000,00:19:54  3 Nov 2020
2020,House,11/3/20,CA-24,Salud Carbajal,Andy Caldwell,3,Fundamentals (non-polling factors),19.81842,0,1.342794,1.342794,40000,00:19:54  3 Nov 2020
2020,House,11/3/20,CA-24,Salud Carbajal,Andy Caldwell,2,CANTOR (analysis of comparable disticts),35.95217,.8358126,.0962403,.0962403,40000,00:19:54  3 Nov 2020
2020,House,11/3/20,CA-24,Salud Carbajal,Andy Caldwell,1,Polls adjusted for house effects & other factors,,0,0,0,40000,00:19:54  3 Nov 2020
2020,House,11/3/20,CA-23,Kim Mangone,Kevin McCarthy,4,Expert ratings adjusted for national environment,-33.4595,0,0,.7177314,40000,00:19:54  3 Nov 2020
2020,House,11/3/20,CA-23,Kim Mangone,Kevin McCarthy,3,Fundamentals (non-polling factors),-31.63004,0,1.342794,1.342794,40000,00:19:54  3 Nov 2020
2020,House,11/3/20,CA-23,Kim Mangone,Kevin McCarthy,2,CANTOR (analysis of comparable disticts),-29.62314,.8358126,.0962403,.0962403,40000,00:19:54  3 Nov 2020
2020,House,11/3/20,CA-23,Kim Mangone,Kevin McCarthy,1,Polls adjusted for house effects & other factors,,0,0,0,40000,00:19:54  3 Nov 2020
2020,House,11/3/20,CA-22,Phil Arballo,Devin Nunes,4,Expert ratings adjusted for national environment,-21.5148,0,0,1.047663,40000,00:19:54  3 Nov 2020
2020,House,11/3/20,CA-22,Phil Arballo,Devin Nunes,3,Fundamentals (non-polling factors),-15.509,0,1.342794,1.342794,40000,00:19:54  3 Nov 2020
2020,House,11/3/20,CA-22,Phil Arballo,Devin Nunes,2,CANTOR (analysis of comparable disticts),-9.120275,.8358126,.0962403,.0962403,40000,00:19:54  3 Nov 2020
2020,House,11/3/20,CA-22,Phil Arballo,Devin Nunes,1,Polls adjusted for house effects & other factors,-8.584583,.6615045,.6615045,.6615045,40000,00:19:54  3 Nov 2020
2020,House,11/3/20,CA-2,Jared Huffman,Dale K. Mensing,4,Expert ratings adjusted for national environment,53.55611,0,0,.7177314,40000,00:19:54  3 Nov 2020
2020,House,11/3/20,CA-2,Jared Huffman,Dale K. Mensing,3,Fundamentals (non-polling factors),54.63472,0,1.342794,1.342794,40000,00:19:54  3 Nov 2020
2020,House,11/3/20,CA-2,Jared Huffman,Dale K. Mensing,2,CANTOR (analysis of comparable disticts),65.9189,.8358126,.0962403,.0962403,40000,00:19:54  3 Nov 2020
2020,House,11/3/20,CA-2,Jared Huffman,Dale K. Mensing,1,Polls adjusted for house effects & other factors,,0,0,0,40000,00:19:54  3 Nov 2020
2020,House,11/3/20,CA-21,TJ Cox,David G. Valadao,4,Expert ratings adjusted for national environment,.4054945,0,0,1.115158,40000,00:19:54  3 Nov 2020
2020,House,11/3/20,CA-21,TJ Cox,David G. Valadao,3,Fundamentals (non-polling factors),6.639602,0,1.342794,1.342794,40000,00:19:54  3 Nov 2020
2020,House,11/3/20,CA-21,TJ Cox,David G. Valadao,2,CANTOR (analysis of comparable disticts),18.7992,.8358126,.0962403,.0962403,40000,00:19:54  3 Nov 2020
2020,House,11/3/20,CA-21,TJ Cox,David G. Valadao,1,Polls adjusted for house effects & other factors,-6.334873,.7968316,.7968316,.7968316,40000,00:19:54  3 Nov 2020
2020,House,11/3/20,CA-20,Jimmy Panetta,Jeff Gorman,4,Expert ratings adjusted for national environment,55.82221,0,0,.7177314,40000,00:19:54  3 Nov 2020
2020,House,11/3/20,CA-20,Jimmy Panetta,Jeff Gorman,3,Fundamentals (non-polling factors),56.95677,0,1.342794,1.342794,40000,00:19:54  3 Nov 2020
2020,House,11/3/20,CA-20,Jimmy Panetta,Jeff Gorman,2,CANTOR (analysis of comparable disticts),67.40556,.8358126,.0962403,.0962403,40000,00:19:54  3 Nov 2020
2020,House,11/3/20,CA-20,Jimmy Panetta,Jeff Gorman,1,Polls adjusted for house effects & other factors,,0,0,0,40000,00:19:54  3 Nov 2020
2020,House,11/3/20,CA-19,Zoe Lofgren,Justin James Aguilera,4,Expert ratings adjusted for national environment,51.98495,0,0,.7177314,40000,00:19:54  3 Nov 2020
2020,House,11/3/20,CA-19,Zoe Lofgren,Justin James Aguilera,3,Fundamentals (non-polling factors),52.61583,0,1.342794,1.342794,40000,00:19:54  3 Nov 2020
2020,House,11/3/20,CA-19,Zoe Lofgren,Justin James Aguilera,2,CANTOR (analysis of comparable disticts),70.59327,.8358126,.0962403,.0962403,40000,00:19:54  3 Nov 2020
2020,House,11/3/20,CA-19,Zoe Lofgren,Justin James Aguilera,1,Polls adjusted for house effects & other factors,,0,0,0,40000,00:19:54  3 Nov 2020
2020,House,11/3/20,CA-18,Anna G. Eshoo,Rishi Kumar,4,Expert ratings adjusted for national environment,,0,0,0,40000,00:19:54  3 Nov 2020
2020,House,11/3/20,CA-18,Anna G. Eshoo,Rishi Kumar,3,Fundamentals (non-polling factors),40.97238,1.439034,1.439034,1.439034,40000,00:19:54  3 Nov 2020
2020,House,11/3/20,CA-18,Anna G. Eshoo,Rishi Kumar,2,CANTOR (analysis of comparable disticts),,0,0,0,40000,00:19:54  3 Nov 2020
2020,House,11/3/20,CA-18,Anna G. Eshoo,Rishi Kumar,1,Polls adjusted for house effects & other factors,,0,0,0,40000,00:19:54  3 Nov 2020
2020,House,11/3/20,CA-17,Ro Khanna,Ritesh Tandon,4,Expert ratings adjusted for national environment,55.11793,0,0,.7177314,40000,00:19:54  3 Nov 2020
2020,House,11/3/20,CA-17,Ro Khanna,Ritesh Tandon,3,Fundamentals (non-polling factors),55.81937,0,1.342794,1.342794,40000,00:19:54  3 Nov 2020
2020,House,11/3/20,CA-17,Ro Khanna,Ritesh Tandon,2,CANTOR (analysis of comparable disticts),72.7442,.8358126,.0962403,.0962403,40000,00:19:54  3 Nov 2020
2020,House,11/3/20,CA-17,Ro Khanna,Ritesh Tandon,1,Polls adjusted for house effects & other factors,,0,0,0,40000,00:19:54  3 Nov 2020
2020,House,11/3/20,CA-16,Jim Costa,Kevin Cookingham,4,Expert ratings adjusted for national environment,28.43968,0,0,.7177314,40000,00:19:54  3 Nov 2020
2020,House,11/3/20,CA-16,Jim Costa,Kevin Cookingham,3,Fundamentals (non-polling factors),29.43045,0,1.342794,1.342794,40000,00:19:54  3 Nov 2020
2020,House,11/3/20,CA-16,Jim Costa,Kevin Cookingham,2,CANTOR (analysis of comparable disticts),39.16241,.8358126,.0962403,.0962403,40000,00:19:54  3 Nov 2020
2020,House,11/3/20,CA-16,Jim Costa,Kevin Cookingham,1,Polls adjusted for house effects & other factors,,0,0,0,40000,00:19:54  3 Nov 2020
2020,House,11/3/20,CA-15,Eric Swalwell,Alison Hayden,4,Expert ratings adjusted for national environment,49.6198,0,0,.7177314,40000,00:19:54  3 Nov 2020
2020,House,11/3/20,CA-15,Eric Swalwell,Alison Hayden,3,Fundamentals (non-polling factors),50.4681,0,1.342794,1.342794,40000,00:19:54  3 Nov 2020
2020,House,11/3/20,CA-15,Eric Swalwell,Alison Hayden,2,CANTOR (analysis of comparable disticts),65.19073,.8358126,.0962403,.0962403,40000,00:19:54  3 Nov 2020
2020,House,11/3/20,CA-15,Eric Swalwell,Alison Hayden,1,Polls adjusted for house effects & other factors,,0,0,0,40000,00:19:54  3 Nov 2020
2020,House,11/3/20,CA-14,Jackie Speier,Ran S. Petel,4,Expert ratings adjusted for national environment,62.1719,0,0,.7177314,40000,00:19:54  3 Nov 2020
2020,House,11/3/20,CA-14,Jackie Speier,Ran S. Petel,3,Fundamentals (non-polling factors),63.07291,0,1.342794,1.342794,40000,00:19:54  3 Nov 2020
2020,House,11/3/20,CA-14,Jackie Speier,Ran S. Petel,2,CANTOR (analysis of comparable disticts),77.01517,.8358126,.0962403,.0962403,40000,00:19:54  3 Nov 2020
2020,House,11/3/20,CA-14,Jackie Speier,Ran S. Petel,1,Polls adjusted for house effects & other factors,,0,0,0,40000,00:19:54  3 Nov 2020
2020,House,11/3/20,CA-13,Barbara Lee,Nikka Piterman,4,Expert ratings adjusted for national environment,83.41927,0,0,.7177314,40000,00:19:54  3 Nov 2020
2020,House,11/3/20,CA-13,Barbara Lee,Nikka Piterman,3,Fundamentals (non-polling factors),84.52996,0,1.342794,1.342794,40000,00:19:54  3 Nov 2020
2020,House,11/3/20,CA-13,Barbara Lee,Nikka Piterman,2,CANTOR (analysis of comparable disticts),95.3371,.8358126,.0962403,.0962403,40000,00:19:54  3 Nov 2020
2020,House,11/3/20,CA-13,Barbara Lee,Nikka Piterman,1,Polls adjusted for house effects & other factors,,0,0,0,40000,00:19:54  3 Nov 2020
2020,House,11/3/20,CA-12,Nancy Pelosi,Shahid Buttar,4,Expert ratings adjusted for national environment,,0,0,0,40000,00:19:54  3 Nov 2020
2020,House,11/3/20,CA-12,Nancy Pelosi,Shahid Buttar,3,Fundamentals (non-polling factors),52.0842,1.439034,1.439034,1.439034,40000,00:19:54  3 Nov 2020
2020,House,11/3/20,CA-12,Nancy Pelosi,Shahid Buttar,2,CANTOR (analysis of comparable disticts),,0,0,0,40000,00:19:54  3 Nov 2020
2020,House,11/3/20,CA-12,Nancy Pelosi,Shahid Buttar,1,Polls adjusted for house effects & other factors,,0,0,0,40000,00:19:54  3 Nov 2020
2020,House,11/3/20,CA-1,Audrey Denney,Doug LaMalfa,4,Expert ratings adjusted for national environment,-22.22357,0,0,1.135373,40000,00:19:54  3 Nov 2020
2020,House,11/3/20,CA-1,Audrey Denney,Doug LaMalfa,3,Fundamentals (non-polling factors),-8.875912,0,1.342794,1.342794,40000,00:19:54  3 Nov 2020
2020,House,11/3/20,CA-1,Audrey Denney,Doug LaMalfa,2,CANTOR (analysis of comparable disticts),-14.72448,.8358126,.0962403,.0962403,40000,00:19:54  3 Nov 2020
2020,House,11/3/20,CA-1,Audrey Denney,Doug LaMalfa,1,Polls adjusted for house effects & other factors,-7.756805,.8373625,.8373625,.8373625,40000,00:19:54  3 Nov 2020
2020,House,11/3/20,CA-11,Mark DeSaulnier,Nisha Sharma,4,Expert ratings adjusted for national environment,45.60041,0,0,.7177314,40000,00:19:54  3 Nov 2020
2020,House,11/3/20,CA-11,Mark DeSaulnier,Nisha Sharma,3,Fundamentals (non-polling factors),46.03505,0,1.342794,1.342794,40000,00:19:54  3 Nov 2020
2020,House,11/3/20,CA-11,Mark DeSaulnier,Nisha Sharma,2,CANTOR (analysis of comparable disticts),66.92691,.8358126,.0962403,.0962403,40000,00:19:54  3 Nov 2020
2020,House,11/3/20,CA-11,Mark DeSaulnier,Nisha Sharma,1,Polls adjusted for house effects & other factors,,0,0,0,40000,00:19:54  3 Nov 2020
2020,House,11/3/20,CA-10,Josh Harder,Ted Howze,4,Expert ratings adjusted for national environment,18.52677,0,0,.7177314,40000,00:19:54  3 Nov 2020
2020,House,11/3/20,CA-10,Josh Harder,Ted Howze,3,Fundamentals (non-polling factors),9.06066,0,1.342794,1.342794,40000,00:19:54  3 Nov 2020
2020,House,11/3/20,CA-10,Josh Harder,Ted Howze,2,CANTOR (analysis of comparable disticts),17.65925,.8358126,.0962403,.0962403,40000,00:19:54  3 Nov 2020
2020,House,11/3/20,CA-10,Josh Harder,Ted Howze,1,Polls adjusted for house effects & other factors,,0,0,0,40000,00:19:54  3 Nov 2020
2020,House,11/3/20,AZ-9,Greg Stanton,Dave Giles,4,Expert ratings adjusted for national environment,26.14714,0,0,.7177314,40000,00:19:54  3 Nov 2020
2020,House,11/3/20,AZ-9,Greg Stanton,Dave Giles,3,Fundamentals (non-polling factors),26.96023,0,1.284435,1.284435,40000,00:19:54  3 Nov 2020
2020,House,11/3/20,AZ-9,Greg Stanton,Dave Giles,2,CANTOR (analysis of comparable disticts),32.95245,.8358126,.1545999,.1545999,40000,00:19:54  3 Nov 2020
2020,House,11/3/20,AZ-9,Greg Stanton,Dave Giles,1,Polls adjusted for house effects & other factors,,0,0,0,40000,00:19:54  3 Nov 2020
2020,House,11/3/20,AZ-8,Michael Muscato,Debbie Lesko,4,Expert ratings adjusted for national environment,-26.08689,0,0,.7177314,40000,00:19:54  3 Nov 2020
2020,House,11/3/20,AZ-8,Michael Muscato,Debbie Lesko,3,Fundamentals (non-polling factors),-22.59153,0,1.284435,1.284435,40000,00:19:54  3 Nov 2020
2020,House,11/3/20,AZ-8,Michael Muscato,Debbie Lesko,2,CANTOR (analysis of comparable disticts),-26.00197,.8358126,.1545999,.1545999,40000,00:19:54  3 Nov 2020
2020,House,11/3/20,AZ-8,Michael Muscato,Debbie Lesko,1,Polls adjusted for house effects & other factors,,0,0,0,40000,00:19:54  3 Nov 2020
2020,House,11/3/20,AZ-7,Ruben Gallego,Joshua Barnett,4,Expert ratings adjusted for national environment,55.60979,0,0,.7177314,40000,00:19:54  3 Nov 2020
2020,House,11/3/20,AZ-7,Ruben Gallego,Joshua Barnett,3,Fundamentals (non-polling factors),55.84397,0,1.284435,1.284435,40000,00:19:54  3 Nov 2020
2020,House,11/3/20,AZ-7,Ruben Gallego,Joshua Barnett,2,CANTOR (analysis of comparable disticts),70.72932,.8358126,.1545999,.1545999,40000,00:19:54  3 Nov 2020
2020,House,11/3/20,AZ-7,Ruben Gallego,Joshua Barnett,1,Polls adjusted for house effects & other factors,,0,0,0,40000,00:19:54  3 Nov 2020
2020,House,11/3/20,AZ-6,Hiral Tipirneni,David Schweikert,4,Expert ratings adjusted for national environment,.4054945,0,0,2.022514,40000,00:19:54  3 Nov 2020
2020,House,11/3/20,AZ-6,Hiral Tipirneni,David Schweikert,3,Fundamentals (non-polling factors),-4.273701,0,1.284435,1.284435,40000,00:19:54  3 Nov 2020
2020,House,11/3/20,AZ-6,Hiral Tipirneni,David Schweikert,2,CANTOR (analysis of comparable disticts),-8.512891,0,.1545999,.1545999,40000,00:19:54  3 Nov 2020
2020,House,11/3/20,AZ-6,Hiral Tipirneni,David Schweikert,1,Polls adjusted for house effects & other factors,-.5455742,2.616058,2.616058,2.616058,40000,00:19:54  3 Nov 2020
2020,House,11/3/20,AZ-5,Joan Greene,Andy Biggs,4,Expert ratings adjusted for national environment,-29.10509,0,0,.7177314,40000,00:19:54  3 Nov 2020
2020,House,11/3/20,AZ-5,Joan Greene,Andy Biggs,3,Fundamentals (non-polling factors),-26.73177,0,1.284435,1.284435,40000,00:19:54  3 Nov 2020
2020,House,11/3/20,AZ-5,Joan Greene,Andy Biggs,2,CANTOR (analysis of comparable disticts),-27.40527,.8358126,.1545999,.1545999,40000,00:19:54  3 Nov 2020
2020,House,11/3/20,AZ-5,Joan Greene,Andy Biggs,1,Polls adjusted for house effects & other factors,,0,0,0,40000,00:19:54  3 Nov 2020
2020,House,11/3/20,AZ-4,Delina DiSanto,Paul A. Gosar,4,Expert ratings adjusted for national environment,-43.4959,0,0,.7177314,40000,00:19:54  3 Nov 2020
2020,House,11/3/20,AZ-4,Delina DiSanto,Paul A. Gosar,3,Fundamentals (non-polling factors),-41.13495,0,1.284435,1.284435,40000,00:19:54  3 Nov 2020
2020,House,11/3/20,AZ-4,Delina DiSanto,Paul A. Gosar,2,CANTOR (analysis of comparable disticts),-45.97099,.8358126,.1545999,.1545999,40000,00:19:54  3 Nov 2020
2020,House,11/3/20,AZ-4,Delina DiSanto,Paul A. Gosar,1,Polls adjusted for house effects & other factors,,0,0,0,40000,00:19:54  3 Nov 2020
2020,House,11/3/20,AZ-3,Raul Grijalva,Daniel Wood,4,Expert ratings adjusted for national environment,32.98693,0,0,.7177314,40000,00:19:54  3 Nov 2020
2020,House,11/3/20,AZ-3,Raul Grijalva,Daniel Wood,3,Fundamentals (non-polling factors),32.88691,0,1.284435,1.284435,40000,00:19:54  3 Nov 2020
2020,House,11/3/20,AZ-3,Raul Grijalva,Daniel Wood,2,CANTOR (analysis of comparable disticts),50.39075,.8358126,.1545999,.1545999,40000,00:19:54  3 Nov 2020
2020,House,11/3/20,AZ-3,Raul Grijalva,Daniel Wood,1,Polls adjusted for house effects & other factors,,0,0,0,40000,00:19:54  3 Nov 2020
2020,House,11/3/20,AZ-2,Ann Kirkpatrick,Brandon Martin,4,Expert ratings adjusted for national environment,21.0189,0,0,.7177314,40000,00:19:54  3 Nov 2020
2020,House,11/3/20,AZ-2,Ann Kirkpatrick,Brandon Martin,3,Fundamentals (non-polling factors),13.87199,0,1.284435,1.284435,40000,00:19:54  3 Nov 2020
2020,House,11/3/20,AZ-2,Ann Kirkpatrick,Brandon Martin,2,CANTOR (analysis of comparable disticts),21.03175,.8358126,.1545999,.1545999,40000,00:19:54  3 Nov 2020
2020,House,11/3/20,AZ-2,Ann Kirkpatrick,Brandon Martin,1,Polls adjusted for house effects & other factors,,0,0,0,40000,00:19:54  3 Nov 2020
2020,House,11/3/20,AZ-1,Tom O'Halleran,Tiffany Shedd,4,Expert ratings adjusted for national environment,8.458368,0,0,.7177314,40000,00:19:54  3 Nov 2020
2020,House,11/3/20,AZ-1,Tom O'Halleran,Tiffany Shedd,3,Fundamentals (non-polling factors),9.350073,0,1.284435,1.284435,40000,00:19:54  3 Nov 2020
2020,House,11/3/20,AZ-1,Tom O'Halleran,Tiffany Shedd,2,CANTOR (analysis of comparable disticts),15.7912,.8358126,.1545999,.1545999,40000,00:19:54  3 Nov 2020
2020,House,11/3/20,AZ-1,Tom O'Halleran,Tiffany Shedd,1,Polls adjusted for house effects & other factors,,0,0,0,40000,00:19:54  3 Nov 2020
2020,House,11/3/20,AR-4,William H. Hanson,Bruce Westerman,4,Expert ratings adjusted for national environment,-37.83082,0,0,.7177314,40000,00:19:54  3 Nov 2020
2020,House,11/3/20,AR-4,William H. Hanson,Bruce Westerman,3,Fundamentals (non-polling factors),-36.45809,0,1.284435,1.284435,40000,00:19:54  3 Nov 2020
2020,House,11/3/20,AR-4,William H. Hanson,Bruce Westerman,2,CANTOR (analysis of comparable disticts),-31.81436,.8358126,.1545999,.1545999,40000,00:19:54  3 Nov 2020
2020,House,11/3/20,AR-4,William H. Hanson,Bruce Westerman,1,Polls adjusted for house effects & other factors,,0,0,0,40000,00:19:54  3 Nov 2020
